time,p1_x,p1_y,p2_x,p2_y,p1_angle,p2_angle,distance
6/3/2021 8:30:37 PM,0.336483,0.1855657,-0.3390498,0.1370775,98.1468056470844,66.3450467349651,0.677270750449981
6/3/2021 8:30:37 PM,0.30084205570897,0.387959106675806,-0.338017635422809,0.135724244542079,116.931979293683,48.9380065600264,0.686850879469927
6/3/2021 8:30:37 PM,0.204475514416408,0.654347531222269,-0.337007451592274,0.111176518469003,144.186108003589,25.6011451561519,0.766967112445487
6/3/2021 8:30:38 PM,-0.0839553661555075,0.865310377667816,-0.344311612288416,0.124824483794947,179.713668461743,0.197173550625967,0.784923393666619
6/3/2021 8:30:38 PM,-0.29735396261167,1.12570230782982,-0.358744564964355,0.134404825822699,153.421891605206,16.4078387223758,0.993196608880077
6/3/2021 8:30:39 PM,-0.46316726234232,1.42235074356318,-0.342858651983336,0.14696376408749,132.821883222562,25.0963729282783,1.28104883167764
6/3/2021 8:30:39 PM,-0.681023242524913,1.66973859413051,-0.172257137222875,0.129874759829739,106.823894876456,34.1187321248823,1.62173474344348
6/3/2021 8:30:40 PM,-0.702991418188995,1.9273695074642,0.00327646490584861,0.237188326140208,92.7763514910531,35.0593210739207,1.83180969218777
6/3/2021 8:30:40 PM,-0.728714114838162,2.12285757271321,0.139491743958385,0.397267839303634,80.3547812580565,36.4372366599151,1.93169390465912
6/3/2021 8:30:41 PM,-0.836225035209188,2.42037918943385,0.327404449040252,0.382796876484374,63.6800446081924,34.3904488829024,2.34643884613666
6/3/2021 8:30:42 PM,-0.988792890005417,2.47415815631211,0.416395069006906,0.344481662221332,57.5770742536494,35.6385292413973,2.55148489504367
6/3/2021 8:30:42 PM,-1.15872916651131,2.42340021944622,0.438431156087527,0.331694757590037,55.2798172643913,38.990683671798,2.63175850625452
6/3/2021 8:30:42 PM,-1.2170285087552,2.41719576998133,0.440730160296984,0.33594898608937,54.2228777095718,40.1069359706552,2.66078033296217
6/3/2021 8:30:43 PM,-1.22794663843552,2.40028904447745,0.417970530593995,0.314308853329854,55.0278098485638,40.4240883140662,2.65713317038614
6/3/2021 8:30:43 PM,-1.21458299386987,2.41086480540516,0.362916331034783,0.307167738298672,56.1107984896706,40.4422886266724,2.62945725772964
6/3/2021 8:30:44 PM,-1.21244218063428,2.40363609315777,0.317402038944904,0.337141455781263,56.7079238955444,41.338589413069,2.57115215856349
6/3/2021 8:30:44 PM,-1.2187634176783,2.40175098577384,0.298706966604691,0.338657237398049,56.9359643562792,41.6564498955717,2.56106856248778
6/3/2021 8:30:45 PM,-1.22249240011209,2.39394539916585,0.297821324542383,0.3347852252105,57.0841821345135,41.7736674683683,2.55958872543551
6/3/2021 8:30:45 PM,-1.22951778003307,2.39379138587178,0.312630711414333,0.321944604915527,56.8524773635805,41.5784269151444,2.58278358625578
6/3/2021 8:30:46 PM,-1.23958554623911,2.38473466492032,0.320624128524974,0.321184745882055,56.6986778788761,41.7986024056088,2.58698521402622
6/3/2021 8:30:46 PM,-1.2066969655763,2.31351988659662,0.3547025128449,0.336768320333054,57.9310609829608,42.1471608262897,2.51903058455817
6/3/2021 8:30:47 PM,-1.02461036818461,2.13970815660071,0.425507452195916,0.343816331250238,64.3764345026612,40.8983093175184,2.30826106438284
6/3/2021 8:30:47 PM,-0.83661793293008,1.89481361389877,0.525494722561783,0.420151499947034,71.631827423873,42.0256782919653,2.00748081848263
6/3/2021 8:30:48 PM,-0.695002249039429,1.55731267816959,0.612683537002337,0.580982733009219,75.0137808095197,49.8941365113561,1.63195045170879
6/3/2021 8:30:48 PM,-0.459833936134034,1.34409404651809,0.820133498851519,0.601522452897356,80.4147634974292,50.308347984548,1.47977336314583
6/3/2021 8:30:49 PM,-0.161980709269231,1.23844149054214,1.07392745617143,0.627788217992425,88.6061887838234,46.6634091844129,1.37853778064969
6/3/2021 8:30:50 PM,0.0856281416947185,0.984236015263162,1.29758355288112,0.862753115549789,80.4343918255802,58.302963969036,1.218028740887
6/3/2021 8:30:50 PM,0.0730647575634177,0.771147370697733,1.58024367484215,1.11168641486966,63.3966096677729,64.8454858929018,1.5451715533542
6/3/2021 8:30:50 PM,0.0458175695175514,0.604629244524646,1.71092675138491,1.39646436701295,51.0912514349794,67.7765919908439,1.84379810411689
6/3/2021 8:30:51 PM,0.267065990729018,0.512629135720835,1.6995690352379,1.73467269720308,42.8481062001057,73.0048731823422,1.88293798057382
6/3/2021 8:30:51 PM,0.409509258872564,0.454480412605548,1.77785342218585,2.01168871120286,38.7732682911923,69.6072617498033,2.07298418577998
6/3/2021 8:30:52 PM,0.376653334910292,0.43514770049474,1.77995584684436,2.11467084244831,36.4614043140412,66.8743772972201,2.18861963903234
6/3/2021 8:30:53 PM,0.186828936270169,0.48714580056865,1.84973891466353,2.23709748923839,34.695550190502,57.4830364086129,2.41404235855925
6/3/2021 8:30:53 PM,-0.000362012611643385,0.560684913622597,1.94649806115014,2.38476579389962,32.3975047022127,47.6899553162107,2.66787091228192
6/3/2021 8:30:53 PM,-0.122766211942866,0.868902481277181,1.97713860949171,2.39342610076073,33.1232201025341,40.1061954787494,2.59495135319478
6/3/2021 8:30:54 PM,-0.235396429735662,1.17385852139331,1.97301131581552,2.3903756651122,32.1414627372321,33.1047000934618,2.52130496599924
6/3/2021 8:30:54 PM,-0.508863828841213,1.50527726847746,1.96743829681211,2.41024625032813,24.5206992808473,23.5749736403287,2.63648270914622
6/3/2021 8:30:55 PM,-0.600698006330137,1.86057353824753,1.94601886658543,2.43141031016456,17.5197000098639,15.3495121360764,2.60990832232964
