time,p1_x,p1_y,p2_x,p2_y,p1_angle,p2_angle,distance
10/30/2020 4:37:48 PM,-0.4727225,0.1010342,0.03919721,-0.04078085,3.41989204088906,30.6502484777102,0.531199866239617
10/30/2020 4:37:48 PM,-0.470422916231401,0.148795658153125,0.0333377378691922,-0.0359681355221538,2.58921039108264,27.0320579158866,0.53657474416258
10/30/2020 4:37:49 PM,-0.621884543196612,0.405112315138196,0.0464094564094561,-0.0132501327755965,1.03409576426479,16.1128968549356,0.788444042233751
10/30/2020 4:37:49 PM,-0.767835820318149,0.728770205954671,0.245749705936177,0.0933240153731338,11.4199658573267,52.8791816049604,1.19630576365612
10/30/2020 4:37:50 PM,-0.755041005092524,1.1289943944616,0.55925700272506,0.242398775853867,22.2237528369966,57.4360658439232,1.58538040996087
10/30/2020 4:37:50 PM,-0.906044181402593,1.54121289588551,0.714365219601401,0.517915020548529,27.2770464741567,68.2147710329015,1.91647206307092
10/30/2020 4:37:51 PM,-0.97313985642373,1.89170876438713,0.98770223454728,0.778581123019526,33.1949954854839,67.8304744196137,2.25476270407779
10/30/2020 4:37:51 PM,-0.874016897312213,2.17836452789686,1.28128986270886,0.992384586445939,39.3158042331353,66.5807440916233,2.46006009099706
10/30/2020 4:37:52 PM,-0.897087015345614,2.52330399628576,1.33255818523773,1.33145376623163,42.3020430973978,73.102846653223,2.52820582456501
10/30/2020 4:37:52 PM,-0.815104754165221,2.74534491194258,1.47894934559431,1.65645992806578,48.0720156986959,73.631933095292,2.53936108514246
10/30/2020 4:37:53 PM,-0.687478040770835,2.88228003539921,1.579230572672,1.96692445861772,54.5944061746581,73.2293815220011,2.44455390004003
10/30/2020 4:37:53 PM,-0.59285851023905,3.24625136717705,1.6006762252583,2.09527123254113,51.9635482223821,80.3087502431877,2.47716570018236
10/30/2020 4:37:54 PM,-0.417809106220845,3.39779050435902,1.84930047312406,2.19451024814798,55.0324576853281,77.8367251594037,2.56664551891077
10/30/2020 4:37:54 PM,-0.161647127605495,3.53151602195592,1.97384621641938,2.24857632115933,56.3830725404097,79.7188504599811,2.49123786464773
10/30/2020 4:37:55 PM,0.094654031194613,3.73013067474037,1.97631637168606,2.27155912969313,53.6725266746381,86.7569425846592,2.38077384806815
10/30/2020 4:37:55 PM,0.150982288556854,3.81677636688869,1.93110102534882,2.28423893051741,51.5395246428207,90.5145166271629,2.34893459060853
10/30/2020 4:37:56 PM,0.161258605345918,3.83624060779777,1.88798753162023,2.29154418798646,50.5918794524587,92.3302892157308,2.3168253741295
10/30/2020 4:37:56 PM,0.146703510837401,3.81704219706967,1.81994433174781,2.09840322082664,46.4341905205332,94.8317348028726,2.39863602395666
10/30/2020 4:37:57 PM,0.100336891158382,3.77263222400807,1.7008907065986,1.77241768980696,40.189961935099,97.5132610338611,2.56176320118578
10/30/2020 4:37:57 PM,-0.146315776923357,3.71761568262342,1.44584505627136,1.65882641063005,35.4626558223483,101.207851777374,2.60261203125519
10/30/2020 4:37:58 PM,-0.44414028462202,3.53351816741378,1.12299926956048,1.39474749042194,29.0671823185313,104.928944758329,2.65146495187914
10/30/2020 4:37:58 PM,-0.499525211793116,3.27748419812734,0.764385204379641,1.15030164840183,22.0517304965036,115.678066758269,2.47434337551737
10/30/2020 4:37:59 PM,-0.591921221532429,3.03200445830895,0.301593305332881,1.11446546496973,13.9374853699081,139.873400797874,2.11549615946135
10/30/2020 4:37:59 PM,-0.753571096925105,2.76020503633053,-0.161354491353361,1.1186975509292,4.56788965614059,168.369181083493,1.74506943487745
10/30/2020 4:38:00 PM,-0.794128098988532,2.6899777545938,-0.512217790546483,1.33510731753206,4.69358884851851,170.764470273531,1.3838884793327
10/30/2020 4:38:00 PM,-0.816481754461249,2.65573194976064,-0.893454363109651,1.51321753203381,20.9438547720961,145.586710114284,1.14510435209889
10/30/2020 4:38:01 PM,-0.795661768450602,2.6005653691189,-1.13680921071226,1.69054937409232,37.5619226016507,125.531104796591,0.971859397529235
10/30/2020 4:38:01 PM,-0.676333679268504,2.383099971359,-1.23710108396055,1.92986808248943,66.8978031720546,96.2853169306201,0.721026509397076
10/30/2020 4:38:02 PM,-0.579387641472559,2.05008975317982,-1.45114942774283,2.27054180169525,119.972627806534,43.2250264641063,0.899203935542869
10/30/2020 4:38:02 PM,-0.47303893493905,1.60664797964253,-1.52332639919266,2.3013604819931,139.88843732051,23.0158193225019,1.25925740755831
10/30/2020 4:38:03 PM,-0.20977446400883,1.45636741992125,-1.6589052225568,2.43122038344691,132.125821249347,21.7635986727638,1.74651603366948
10/30/2020 4:38:03 PM,0.0342169747361624,1.3351720390338,-1.71504282543655,2.56870465701082,123.722477541225,21.0797198564457,2.14044681506304
10/30/2020 4:38:04 PM,0.273277902988188,1.14834542491961,-1.7114043788632,2.64755756822339,113.68109245241,20.0539296766502,2.48728784231426
10/30/2020 4:38:04 PM,0.335847503958827,1.1125576089571,-1.61952622997992,2.64702480043201,111.325348455912,20.4176748671904,2.48557357587549
10/30/2020 4:38:05 PM,0.358304429536216,1.10654208038274,-1.30212145117855,2.55774170072332,113.21097262847,21.866585793536,2.20521981748397
10/30/2020 4:38:05 PM,0.441208595926162,1.12525980941946,-1.06563149585955,2.65141685149017,113.955017150599,22.7393940648499,2.1446963373109
10/30/2020 4:38:06 PM,0.534961412032693,1.26589436530843,-0.831000386227302,3.02564188316668,119.271749206288,22.4618003619775,2.22768107253124
10/30/2020 4:38:06 PM,0.745464414593492,1.28010739736827,-0.534043511596828,3.1248918654766,115.041370662524,25.0463050949443,2.2450768955556
